Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-05-05 13:30:00+00:00,5653.9599609375,5659.89990234375,5634.47998046875,5655.31982421875,0
2025-05-05 14:30:00+00:00,5665.5498046875,5670.240234375,5646.6201171875,5654.06005859375,304484216
2025-05-05 15:30:00+00:00,5674.27001953125,5676.06005859375,5656.47021484375,5665.58984375,230315480
2025-05-05 16:30:00+00:00,5669.06005859375,5676.81982421875,5666.43017578125,5674.6298828125,206295000
2025-05-05 17:30:00+00:00,5679.0,5681.169921875,5668.4599609375,5669.0498046875,209194000
2025-05-05 18:30:00+00:00,5665.02978515625,5683.3798828125,5663.33984375,5679.02001953125,258694000
2025-05-05 19:30:00+00:00,5651.2001953125,5670.52978515625,5648.2900390625,5665.02001953125,395036000
2025-05-06 13:30:00+00:00,5622.9501953125,5625.43017578125,5586.0400390625,5605.8701171875,0
2025-05-06 14:30:00+00:00,5633.7099609375,5634.919921875,5621.08984375,5622.9599609375,306143377
2025-05-06 15:30:00+00:00,5623.0498046875,5649.580078125,5619.22021484375,5633.740234375,260145221
2025-05-06 16:30:00+00:00,5613.56005859375,5630.85009765625,5608.81982421875,5623.0,232927000
2025-05-06 17:30:00+00:00,5621.68017578125,5621.72998046875,5600.97998046875,5613.52978515625,233427000
2025-05-06 18:30:00+00:00,5624.72998046875,5627.83984375,5616.27001953125,5621.66015625,259508000
2025-05-06 19:30:00+00:00,5605.52001953125,5630.4501953125,5605.47021484375,5624.75,412131000
2025-05-07 13:30:00+00:00,5635.5498046875,5636.77001953125,5613.31982421875,5614.18017578125,0
2025-05-07 14:30:00+00:00,5608.419921875,5637.10009765625,5601.10009765625,5635.5498046875,358132252
2025-05-07 15:30:00+00:00,5609.0,5620.68017578125,5603.759765625,5608.3798828125,286779644
2025-05-07 16:30:00+00:00,5630.02978515625,5635.14990234375,5608.43994140625,5609.02001953125,242155000
2025-05-07 17:30:00+00:00,5596.7900390625,5631.25,5578.64013671875,5629.97998046875,320622000
2025-05-07 18:30:00+00:00,5596.2998046875,5627.990234375,5591.43017578125,5596.97998046875,365315000
2025-05-07 19:30:00+00:00,5629.75,5654.72998046875,5593.1201171875,5596.2001953125,537533000
2025-05-08 13:30:00+00:00,5661.56982421875,5672.97998046875,5641.259765625,5663.60009765625,0
2025-05-08 14:30:00+00:00,5678.52978515625,5686.72021484375,5635.3798828125,5661.81982421875,412078152
2025-05-08 15:30:00+00:00,5704.830078125,5713.830078125,5673.1298828125,5678.89990234375,363222000
2025-05-08 16:30:00+00:00,5709.18017578125,5720.10009765625,5704.56982421875,5704.83984375,256163000
2025-05-08 17:30:00+00:00,5697.2998046875,5710.7900390625,5692.0400390625,5709.10009765625,248334000
2025-05-08 18:30:00+00:00,5707.18994140625,5710.259765625,5694.2998046875,5697.27001953125,308749000
2025-05-08 19:30:00+00:00,5663.85986328125,5707.89990234375,5662.5498046875,5707.22998046875,446622000
2025-05-09 13:30:00+00:00,5659.5400390625,5691.68994140625,5654.56005859375,5679.64990234375,0
2025-05-09 14:30:00+00:00,5661.31982421875,5668.9599609375,5644.14990234375,5659.58984375,323175575
2025-05-09 15:30:00+00:00,5654.91015625,5672.0498046875,5651.60986328125,5661.330078125,225845071
2025-05-09 16:30:00+00:00,5655.85009765625,5660.6298828125,5646.0,5654.93017578125,205979000
2025-05-09 17:30:00+00:00,5658.68017578125,5668.9501953125,5651.89013671875,5655.68994140625,201517000
2025-05-09 18:30:00+00:00,5665.60009765625,5674.52001953125,5658.5498046875,5658.77978515625,241830000
2025-05-09 19:30:00+00:00,5659.14990234375,5667.169921875,5657.39990234375,5665.669921875,360615000
2025-05-12 13:30:00+00:00,5797.68017578125,5828.66015625,5794.52978515625,5807.2001953125,984323435
2025-05-12 14:30:00+00:00,5804.259765625,5817.35986328125,5786.080078125,5797.47998046875,453780565
2025-05-12 15:30:00+00:00,5809.240234375,5813.669921875,5796.02001953125,5804.10986328125,327222000
2025-05-12 16:30:00+00:00,5829.35986328125,5839.68017578125,5808.85009765625,5810.3798828125,294370000
2025-05-12 17:30:00+00:00,5835.43017578125,5837.27978515625,5828.2099609375,5829.33984375,280608000
2025-05-12 18:30:00+00:00,5830.39990234375,5841.14013671875,5827.52978515625,5835.41015625,339969000
2025-05-12 19:30:00+00:00,5844.580078125,5845.3701171875,5824.31982421875,5830.5400390625,520944000
2025-05-13 13:30:00+00:00,5885.41015625,5895.25,5845.02001953125,5854.14990234375,738269297
2025-05-13 14:30:00+00:00,5893.93017578125,5896.9501953125,5877.4599609375,5885.259765625,486859703
2025-05-13 15:30:00+00:00,5892.93994140625,5899.990234375,5886.1201171875,5893.93017578125,358654000
2025-05-13 16:30:00+00:00,5899.22998046875,5899.8701171875,5889.7099609375,5893.009765625,302346000
2025-05-13 17:30:00+00:00,5895.68017578125,5906.47021484375,5891.02978515625,5899.18017578125,314238000
2025-05-13 18:30:00+00:00,5900.89990234375,5905.52001953125,5891.06005859375,5895.7099609375,327685000
2025-05-13 19:30:00+00:00,5884.8701171875,5906.64013671875,5884.47021484375,5900.8798828125,477842000
2025-05-14 13:30:00+00:00,5891.14990234375,5906.5498046875,5880.75,5896.740234375,766392738
2025-05-14 14:30:00+00:00,5895.58984375,5896.89990234375,5874.6201171875,5891.080078125,411407262
2025-05-14 15:30:00+00:00,5895.5,5901.240234375,5893.580078125,5895.169921875,320593000
